 (341015, 1.0341525363375557),
 (631935, 1.0344502630554298),
 (79888, 1.0348201002564559),
 (108102, 1.0349370506850362),
 (602568, 1.035003486165458),
 (293596, 1.0352113670635246),
 (363513, 1.0354742149689811),
 (161966, 1.0354991605075088),
 (335847, 1.0355035625343765),
 (382198, 1.0355277889077046),
 (353546, 1.0356419165972126),
 (158840, 1.0357078322639632),
 (307915, 1.0359371802137443),
 (127189, 1.0359445943339831),
 (495396, 1.0359880438010816),
 (324300, 1.0360917015309965),
 (109819, 1.0361224299201071),
 (71469, 1.0362096902515883),
 (440048, 1.0363651953725124),
 (283438, 1.0363651953725124),
 (616804, 1.0368132554001948),
 (9618, 1.0368469897388399),
 (167994, 1.0371073566047415),
 (48435, 1.0374581887050205),
 (84433, 1.0380086771556396),
 (369750, 1.0380880069119773),
 (48872, 1.0382258641196995),
 (321863, 1.038768394578),
 (670956, 1.0388167631573673),
 (595460, 1.0389660342890932),
 (93712, 1.0392994971793434),
 (329921, 1.0393497454730203),
 (259169, 1.03943804463701),
 (241069, 1.0395038947722357),
 (13251, 1.0396471537598668),
 (650734, 1.0398062206103535),
 (357049, 1.0398345186182858),
 (658654, 1.0399628249737045),
 (298469, 1.0400199401412065),
 (229486, 1.0409548192158267),
 (366376, 1.0409944256210546),
 (430176, 1.0411877758275885),
 (269703, 1.0413089318901561),
 (378104, 1.041474121495761),
 (141497, 1.041474121495761),
 (527923, 1.041474121495761),
 (210177, 1.041518307626319),
 (534309, 1.041518307626319),
 (685123, 1.041518307626319),
 (154198, 1.0415733526240885),
 (248709, 1.041746497664507),
 (476736, 1.0419311149162973),
 (261570, 1.0421034085048919),
 (658560, 1.0421433624749274),
 (394081, 1.0422271922788504),
 (7386, 1.042401473951249),
 (136049, 1.0429588840370385),
 (61181, 1.0431135540532295),
 (133769, 1.0431689276235554),
 (159335, 1.043264163702748),
 (559412, 1.0434512107118188),
 (247973, 1.0435601819499483),
 (340460, 1.0437721700918479),
 (127851, 1.0438739737628593),
 (86805, 1.0438828567894274),
 (671948, 1.0443741400770914),
 (494719, 1.0443768245235392),
 (536872, 1.0447078613168204),
 (215353, 1.045149234221576),
 (674148, 1.0451794294098149),
 (482244, 1.0456781151979331),
 (219156, 1.0457046678595832),
 (323354, 1.0458807016156397),
 (249255, 1.0461953275871838),
 (659931, 1.046240376259421),
 (344134, 1.0464489485000559),
 (322976, 1.0466018916564548),
 (36881, 1.0466190453130446),
 (87261, 1.0466927743100454),
 (567039, 1.0467019598743854),
 (505411, 1.0471512792778725),
 (263980, 1.0473677624680426),
 (381353, 1.0474499420927623),
 (520073, 1.0477049022119411),
 (409582, 1.0477901394907396),
 (223988, 1.0480521125050748),
 (683951, 1.048176852103224),
 (668118, 1.0486643400377504),
 (631272, 1.0488469755270808),
 (420011, 1.0490983790962549),
 (511185, 1.0491871242982742),
 (41238, 1.0492607155217564),
 (478979, 1.049378876314585),
 (75937, 1.0493901338035982),
 (396126, 1.0495524307939006),
 (665478, 1.0496379997084069),
 (397206, 1.0498033064957026),
 (325096, 1.0502056264821045),
 (583320, 1.0503379911139636),
 (232446, 1.0504969153032608),
 (36888, 1.0505259568325411),
 (347709, 1.0505334320237116),
 (299183, 1.0507889661576983),
 (509054, 1.0508793276273991),
 (598264, 1.0508961610893726),
 (422258, 1.0508996241119906),
 (269184, 1.0512585988975558),
 (649014, 1.051282680523667),
 (541101, 1.0514946611173852),
 (667453, 1.0514946611173852),
 (85746, 1.0514946611173852),
 (419938, 1.0514946611173852),
 (523290, 1.0514946611173852),
 (661102, 1.0514946611173852),
 (298503, 1.0514946611173852),
 (344911, 1.0514946611173852),
 (524779, 1.0514946611173852),
 (48412, 1.0516972482294822),
 (29593, 1.0519473979065932),
 (389155, 1.0521929833220665),
 (661528, 1.0522972856864423),
 (372389, 1.0529329821043196),
 (503341, 1.0529499085247855),
 (280222, 1.0530440048920933)
